id,price_usd
2277318,106563.909613
2282467,52670.7674762
2282454,52670.7674762
2277317,106563.909613
2282444,75171.9634916
2277316,106563.909613
2282452,75171.9634916
2282438,52670.7674762
2282416,75171.9634916
2282455,52670.7674762
2277315,106563.909613
2281636,87684.8463181
2282469,75171.9634916
2282450,75171.9634916
2282431,75171.9634916
2282445,75171.9634916
2281637,87684.8463181
2282433,75171.9634916
2277312,106563.909613
2282456,75171.9634916
2281634,87684.8463181
2277313,106563.909613
2277314,106563.909613
2282457,75171.9634916
2282466,52670.7674762
2282451,75171.9634916
2281633,87684.8463181
2282394,106563.909613
2282719,142481.213922
2294606,63718.9092592
2285366,48577.4958043
2314883,48152.8754933
2272413,89655.4180831
2282230,48152.8754933
2264162,106884.876338
2281409,177202.117346
2282830,63676.3407845
2316483,150032.724615
2294603,63718.9092592
2294605,63718.9092592
2277345,68116.4356151
2283644,73068.0572221
2281156,60934.6737993
2272439,91368.9764208
2268201,72427.6966842
2277321,48577.4958043
2283395,169349.176656
2265672,83806.0024421
2270516,115881.999315
2284026,43235.9663331
2283287,90031.3750091
2307883,48806.4286837
2294421,43193.3433485
2268227,75770.9337136
2277340,54303.802309
2294604,63718.9092592
2281698,71881.4585354
2309516,33979.0712342
2277926,204442.341685
2283980,73652.0022458
2284888,50881.6803031
2328447,317716.303993
2280047,105778.139715
2310399,138842.501861
2314950,78594.776112
2222106,138842.501861
2242095,60730.6803724
2222107,60730.6803724
2314940,79050.6851579
2291990,60730.6803724
2328555,79050.6851579
2285888,89655.4180831
2301198,48152.8754933
2328538,73612.5325554
2300552,63718.9092592
2301182,72767.3538059
2277867,48152.8754933
2277865,48152.8754933
2301167,58499.1186411
2315113,56289.1274435
2307446,54301.2361978
2275731,169929.435207
2312121,177202.117346
2283303,128789.591807
2282108,193155.980229
2264890,41373.0854904
2330288,122217.690239
2283436,178117.613913
2277901,130851.94573
2277898,130851.94573
2283000,48577.4958043
2313280,65535.856698
2279655,48577.4958043
2303602,59199.528046
2273094,81026.6261366
2315020,52440.9214662
2280021,57917.5055066
2281248,48152.8754933
2279889,56835.3765359
2320900,257374.889172
2279520,64848.8483958
2283883,49794.7125612
2323930,51061.9628321
2311882,59463.8551294
2308334,51426.3084141
2279656,48152.8754933
2321338,65724.4352297
2324501,48346.4173511
2265192,66397.7333767
2274211,93346.6526562
2308423,62070.0424946
2308424,62070.0424946
2289672,66722.4891668
2320172,50821.1882494
2322630,61365.5775754
2311912,57731.5915631
2286170,151532.408904
2272133,96507.2459156
2281460,57731.5915631
2281461,48400.7253573
2294664,99714.5882037
2316472,150032.724615
2267633,99714.5882037
2297122,57943.7825799
2267634,99714.5882037
2304783,77852.0361672
2299008,142330.743455
2267635,99714.5882037
2267636,99714.5882037
2283101,118291.003372
2280295,60055.1820173
2282055,68505.3057605
2284069,63886.9140955
2307027,71075.1405518
2323377,67831.7143669
2268338,71674.1107738
2282424,66841.7650661
2274592,117412.285607
2268895,150032.724615
2268925,53696.2612233
2307010,109393.218621
2282513,89143.2164691
2276337,54482.6472797
2282958,68378.836097
2283778,63676.3407845
2330298,63498.5537019
2272571,73652.0022458
2271754,45128.2143193
2322699,115559.932165
2283688,54303.802309
2277422,63457.3800104
2311888,121568.529571
2311886,99226.8006605
2282094,252566.461475
2285896,105032.877482
2283854,61196.8837301
2293557,71674.1107738
2310514,66601.9375585
2222224,66601.9375585
2327175,117240.728804
2272031,399909.389969
2272452,105032.877482
2303603,52408.8423066
2312761,65467.4882602
2281716,72044.7560327
2319782,50881.6803031
2322843,74276.2434253
2282413,53840.2237299
2330317,71110.8465426
2267608,72019.9631747
2330347,54792.5686916
2282888,55120.2958481
2282205,72375.2451181
2272187,84918.3488031
2272186,69455.4728959
2272185,59284.0606709
2282193,72375.2451181
2282889,55120.2958481
2311881,58584.6040753
2327771,49051.7356724
2324047,55484.4578861
2323868,128628.952962
2320830,128628.952962
2302182,54358.0722097
2216459,54358.0722097
2285908,105032.877482
2277415,60730.6803724
2308422,67091.0072208
2324578,165197.955157
2324569,154950.511355
2265611,52408.8423066
2299408,54358.0722097
2233174,154950.511355
2309614,59103.7083637
2233185,165197.955157
2277918,130851.94573
2277917,130851.94573
2277915,130851.94573
2277916,130851.94573
2274877,117903.124787
2283635,82995.6251931
2269315,50881.6803031
2278303,54303.802309
2294423,51426.3084141
2283893,68116.4356151
2280763,66385.9194267
2284179,67474.9525965
2306531,47843.1946695
2298100,150032.724615
2283886,54303.802309
2269761,68138.4048154
2289597,68670.5308661
2282508,115418.52224
2316450,150032.724615
2283487,56717.7176248
2284748,129339.056922
2323878,106884.876338
2284177,48152.8754933
2277342,97760.7370764
2275792,186750.783509
2282060,56717.7176248
2281371,173199.465438
2280449,140196.715883
2279379,61719.9987914
2275795,118291.003372
2272405,52220.8233433
2312577,69282.9435372
2275724,265529.996733
2284025,129245.414708
2289169,62070.0424946
2308141,47017.1842267
2227964,65169.8740659
2324500,44480.0199413
2320674,55490.8471065
2285708,62956.6715962
2280250,54303.802309
2284110,54303.802309
2306125,78028.323237
2282854,72960.3426963
2315268,65169.8740659
2308585,59619.2230844
2320954,190513.607759
2272237,150032.724615
2267528,57609.1875418
2308599,72180.098653
2298076,150032.724615
2283286,122069.076045
2286124,99714.5882037
2271773,62070.0424946
2281540,118168.773608
2299414,54358.0722097
2325827,62005.3509215
2325828,62005.3509215
2325826,68670.5308661
2325831,62005.3509215
2325829,62005.3509215
2320772,64467.8935221
2308152,72650.9741544
2314533,70770.0854837
2275097,99714.5882037
2325804,62005.3509215
2325805,62005.3509215
2325830,62005.3509215
2266888,63676.3407845
2325806,62005.3509215
2325802,62005.3509215
2270416,63954.3335485
2325821,62005.3509215
2325825,62005.3509215
2325810,62005.3509215
2325819,62005.3509215
2325820,62005.3509215
2325823,62005.3509215
2325808,62005.3509215
2325815,62005.3509215
2304810,147024.262687
2325812,62005.3509215
2325814,62005.3509215
2325822,62005.3509215
2325813,63718.9092592
2280520,113936.197922
2325817,62005.3509215
2325809,62005.3509215
2283801,60730.6803724
2325588,68670.5308661
2299419,54358.0722097
2325818,62005.3509215
2325801,62005.3509215
2303055,62532.0784868
2293158,74933.6930763
2294955,58079.9920765
2268286,150032.724615
2274578,71674.1107738
2307014,109393.218621
2292341,82231.2253422
2328443,150032.724615
2273058,63718.4805516
2328203,64871.8098558
2280706,63676.3407845
2290578,59209.8586537
2283887,56717.7176248
2233212,59209.8586537
2275522,57297.2282
2285951,58938.6960889
2308286,66245.6838573
2302347,52408.8423066
2294667,106884.876338
2267306,63981.3097411
2277904,104586.211712
2277905,104586.211712
2324604,59209.8586537
2289908,59209.8586537
2296260,60730.6803724
2279375,79865.7731573
2281539,124994.794676
2300208,66847.7686754
2300228,66847.7686754
2300247,66847.7686754
2283185,63718.9092592
2283183,63718.9092592
2283184,63718.9092592
2321308,72023.6846595
2272311,65724.4352297
2294669,106884.876338
2296968,59103.7083637
2233120,65008.9308291
2330930,72023.6846595
2313230,99714.5882037
2312759,76460.6641766
2324484,65008.9308291
2285753,64467.8935221
2300432,72290.5757108
2322902,57731.5915631
2328419,68116.4356151
2314913,99714.5882037
2308466,72044.7560327
2265028,70770.0854837
2293561,70770.0854837
2313495,57731.5915631
2327588,80634.2833191
2295474,66434.7889841
2277369,155726.466921
2296975,59103.7083637
2277346,226725.267527
2272145,79622.9142013
2272146,107427.025003
2324204,71232.8000569
2307423,62168.8185861
2226720,65107.7273187
2313040,65107.7273187
2321031,66722.4891668
2292234,55260.6266643
2312125,72116.2350067
2284181,67474.9525965
2328440,113670.809261
2268519,84546.0216489
2280762,75171.9634916
2328441,113670.809261
2315555,96764.2116278
2275098,99714.5882037
2314662,112027.053134
2306625,76683.5088655
2285341,62464.4130987
2270601,192211.9132
2284745,62070.0424946
2285894,59309.5645421
2289848,69670.2405313
2303346,78723.873661
2283765,109393.218621
2322667,202745.71392
2308337,100482.703328
2292228,55260.6266643
2299152,66123.5189449
2328439,113670.809261
2296321,136068.569527
2327170,197626.108212
2299959,82782.3032973
2292850,55260.6266643
2272235,150032.724615
2292859,55260.6266643
2285333,63877.1981467
2284024,161829.413859
2308545,48152.8754933
2283304,68599.1492824
2300002,63981.3097411
2268553,75770.9337136
2292855,55260.6266643
2272179,59284.0606709
2299049,70770.0854837
2268517,84546.0216489
2306056,65008.9308291
2274825,57917.5055066
2301051,90040.5335974
2280290,67474.9525965
2299731,62157.1618313
2300583,219706.272122
2299751,60882.4912823
2294675,219706.272122
2330916,57731.5915631
2280534,58782.9684143
2308640,77533.7885155
2285339,62464.4130987
2305040,58937.1275641
2272252,57731.5915631
2277364,183521.059537
2274697,77914.6085372
2330322,151532.408904
2330312,54634.7386591
2283482,68378.836097
2299410,64840.227778
2321160,71904.5752883
2314633,81011.0323828
2325593,68670.5308661
2321158,71904.5752883
2285882,58938.6960889
2294163,76146.5326483
2294164,76146.5326483
2294165,76146.5326483
2294166,76146.5326483
2294167,76146.5326483
2294222,123094.526734
2299403,64840.227778
2297252,71353.8667433
2294217,88570.3227615
2294221,109423.846022
2294218,88570.3227615
2308540,87942.3792409
2283518,118168.773608
2300348,58499.1186411
2322877,71536.9898004
2265263,106884.876338
2289545,73524.5126499
2271712,57830.9593655
2289548,87651.7682829
2272637,57297.2282
2283979,161829.413859
2289546,75110.3658432
2300689,54303.802309
2271713,57830.9593655
2312725,80634.2833191
2292276,75770.9337136
2307038,69540.2677913
2280351,58782.9684143
2279376,80503.8824227
2280354,63676.3407845
2289543,87651.7682829
2284057,86963.1750128
2280523,92056.1642497
2323992,57472.0665685
2323916,57472.0665685
2327781,63734.2602801
2311894,55246.082291
2272892,110164.137482
2299423,64840.227778
2315915,66705.7903064
2307039,63981.3097411
2307181,92723.9400042
2307180,63981.3097411
2284166,109393.218621
2307041,89825.0496474
2292141,63718.4805516
2305321,68670.5308661
2322657,69913.2237223
2280368,88889.13892
2322660,68465.7071908
2280370,66722.4891668
2283537,136781.951951
2273937,57917.5055066
2277870,73612.5325554
2315026,78594.776112
2292193,63718.4805516
2292178,63718.4805516
2282147,161829.413859
2292146,63718.4805516
2282473,90362.9832388
2283771,62005.3509215
2270386,53121.0579859
2321087,69670.2405313
2312024,70128.1222866
2269197,56717.7176248
2281705,70770.0854837
2281728,70770.0854837
2308153,70128.1222866
2313852,76470.922577
2320842,73552.2958357
2283636,76017.142241
2308673,51044.0101213
2308672,51044.0101213
2272018,117210.851047
2282637,63718.9092592
2323915,61365.5775754
2299412,64840.227778
2329785,66705.7903064
2268609,71674.1107738
2281466,293951.600117
2284943,62823.5219407
2268605,71674.1107738
2279850,77542.2695758
2268603,71674.1107738
2279324,76093.6188601
2268601,71674.1107738
2277717,193155.980229
2268599,61502.6985487
2323386,76683.5088655
2268607,71674.1107738
2242087,61502.6985487
2268591,61502.6985487
2281230,95606.2630082
2223819,61502.6985487
2268597,61502.6985487
2330299,75771.5648606
2268612,71674.1107738
2299904,66847.7686754
2300263,72290.5757108
2299868,66847.7686754
2299887,66847.7686754
2299827,72290.5757108
2299809,72290.5757108
2299790,72290.5757108
2300272,72290.5757108
2299775,72290.5757108
2299847,72290.5757108
2296987,64617.3057942
2293799,74454.1249466
2281653,69424.1167765
2264173,63597.1393067
2289152,67808.176996
2308680,49590.2504374
2316457,150032.724615
2284045,109393.218621
2282829,48009.9735176
2279614,104151.827514
2316479,150032.724615
2314666,103977.83879
2269193,56717.7176248
2269176,56717.7176248
2281948,79865.7731573
2311906,113053.534533
2281619,104151.827514
2233016,63718.4805516
2267627,99714.5882037
2316562,136781.951951
2281749,72571.483598
2281748,72571.483598
2283941,343747.502829
2279530,98563.8792829
2264164,63597.1393067
2311908,113269.018483
2331414,60921.1915536
2316481,150032.724615
2281274,101727.334547
2273427,51577.4748658
2284174,109393.218621
2310017,63734.2602801
2310067,124042.728104
2284206,147235.339608
2281530,48152.8754933
2331107,55553.0998691
2279874,68538.5237523
2331111,61807.6420128
2294169,99451.0786677
2279961,66841.7650661
2281471,50577.9790824
2307042,68670.5308661
2270769,61309.877564
2315925,124329.003329
2279973,96395.6145314
2304834,56717.7176248
2283391,68643.1631805
2284109,63718.9092592
2281964,130860.255506
2280533,58782.9684143
2318157,65008.9308291
2274590,96354.2420694
2273430,257331.286478
2331337,63734.2602801
2284182,192186.82623
2279831,73612.5325554
2330374,864766.938742
2268475,66984.8896487
2293633,121038.625682
2279243,54303.802309
2267075,82806.7589172
2284201,68378.836097
2307182,71569.4212229
2281794,64610.2033348
2292208,63718.4805516
2292200,63718.4805516
2325518,82593.556705
2277113,70856.0865595
2297632,66984.8896487
2283499,68643.1631805
2268735,71674.1107738
2275782,82753.1081888
2302971,62475.0696173
2283495,343747.502829
2265991,101162.821441
2282260,193155.980229
2283577,66385.9194267
2283625,85326.9093149
2283519,139376.788587
2283517,118168.773608
2324409,63718.4805516
2292147,65008.9308291
2283505,140286.653228
2308398,56281.4341012
2265931,72571.483598
2282154,85326.9093149
2313125,59199.528046
2316488,150032.724615
2320818,67474.9525965
2308363,68670.5308661
2308364,95723.3590237
2308276,68538.5237523
2281218,74071.1384608
2320940,56717.7176248
2267712,77542.2695758
2302973,67988.6670478
2297023,76427.3529417
2283904,80999.3857976
2296988,65257.1395907
2296961,98443.5926107
2285479,76120.671445
2283379,80999.3857976
2314019,72650.9741544
2264575,60515.8666533
2276335,72274.9330383
2300352,77542.2695758
2322659,72144.7854536
2322359,80979.1525051
2282560,107061.620536
2290949,65535.6583944
2327999,68114.6774631
2328001,68114.6774631
2327998,79721.859097
2327993,108240.138169
2328006,91793.2804541
2328004,68114.6774631
2328008,87651.7682829
2327991,114767.026167
2328007,68114.6774631
2327995,79721.859097
2327994,103832.440282
2327990,114225.662215
2328005,87651.7682829
2327992,99641.2033177
2328002,87651.7682829
2327996,108240.138169
2328003,108240.138169
2328000,87651.7682829
2327997,103832.440282
2277674,77602.5707813
2273559,65724.4352297
2296212,202745.71392
2273336,80857.9391795
2282755,84679.2471506
2301312,68670.5308661
2312800,57553.4930118
2300886,72767.3538059
2322431,68670.5308661
2269094,63734.2602801
2283954,63981.3097411
2275132,72830.8630447
2265818,58937.1275641
2322690,66434.7889841
2284023,147235.339608
2269172,65982.58114
2327782,66722.4891668
2327783,66984.8896487
2295889,69285.8630291
2283378,80999.3857976
2322903,103156.521454
2285157,72144.7854536
2325866,77513.4340931
2298629,58937.1275641
2282390,100556.795953
2281393,173199.465438
2299476,68505.3057605
2290821,69913.2237223
2311330,85654.9167614
2283895,98563.8792829
2295495,135117.101033
2320899,68670.5308661
2326667,74052.6135804
2281793,87335.419739
2283041,125058.919665
2281496,73068.0572221
2321006,135114.741506
2295018,61719.9987914
2308370,82806.7589172
2308270,82806.7589172
2325864,77513.4340931
2325865,77513.4340931
2308514,61037.6242934
2277923,159350.022402
2306678,88643.4757357
2283117,73068.0572221
2308418,105856.0607
2280184,63981.3097411
2282729,112577.855814
2280185,62005.3509215
2307031,124329.003329
2302201,69913.2237223
2307411,61042.5942186
2283513,66123.5189449
2316455,150032.724615
2296674,61719.9987914
2265606,55430.8952837
2324401,70770.0854837
2280740,75113.1244034
2314979,58750.8892547
2294484,59199.528046
2308329,61037.6242934
2279415,111582.831245
2308323,61037.6242934
2282620,75113.1244034
2300869,68670.5308661
2328197,95924.9641236
2232981,70770.0854837
2277922,159350.022402
2283811,81546.3939388
2277921,149910.506796
2315171,150032.724615
2302977,69424.1167765
2314967,82192.6107338
2302975,82937.8933831
2302976,72767.3538059
2300044,72429.3598646
2299941,72429.3598646
2300101,72429.3598646
2300084,93618.3590874
2300065,72429.3598646
2300115,72429.3598646
2299960,72429.3598646
2300133,72429.3598646
2299920,72429.3598646
2300021,72429.3598646
2300195,72429.3598646
2299965,72429.3598646
2300006,72429.3598646
2299989,72429.3598646
2300165,72429.3598646
2272447,167114.64011
2291158,74105.5335937
2280418,169305.974068
2269432,63718.9092592
2316241,61719.9987914
2285820,66454.4395193
2291526,76616.112463
2294334,91095.3840224
2278285,411730.792963
2301101,82099.3592291
2289959,99808.5848512
2276715,124329.003329
2290325,93282.4303921
2331656,82231.4907008
2324056,71154.4154025
2304781,77852.0361672
2279985,80979.1525051
2324057,71154.4154025
2299327,72398.4249131
2271221,97101.4327296
2320556,113269.018483
2283962,108989.923987
2283964,121346.207434
2275991,79865.7731573
2281330,126371.25485
2295069,65257.1395907
2282172,159416.725372
2283988,77164.8801619
2279160,81546.3939388
2283786,81019.6663735
2282969,73652.0022458
2290991,128459.146671
2283932,136558.066964
2316052,73096.5355144
2297188,128459.146671
2282887,67412.4679856
2291267,107147.883273
2297930,65724.4352297
2294658,99714.5882037
2266530,100482.703328
2308641,77533.7885155
2314670,72131.8514305
2290468,60191.2913666
2265974,68670.5308661
2276641,76324.1696207
2308589,72180.098653
2283860,68138.4048154
2308588,72180.098653
2309353,88268.8238985
2284288,87335.419739
2283638,71075.1405518
2280183,72767.3538059
2283637,75171.9634916
2281516,163762.574515
2280451,139376.788587
2285207,122364.058004
2282711,158367.002513
2272745,150032.724615
2280289,67474.9525965
2284591,46420.566432
2283259,103786.779697
2283276,188421.545431
2282989,166220.171383
2331904,90533.3642564
2331891,90533.3642564
2325928,90134.4540379
2323518,69285.8630291
2279612,79744.9958245
2279453,81891.4174887
2307743,183046.844408
2281115,91781.669258
2316438,150032.724615
2280761,85326.9093149
2281449,93660.2439775
2283502,171125.470608
2281135,81019.6663735
2274735,60532.9714637
2309476,113145.638207
2309123,86407.090162
2296318,84285.4060052
2279170,62005.3509215
2274634,63888.749171
2289838,322805.248552
2324506,62790.2929512
2280485,82995.6251931
2308689,79050.6851579
2280514,161958.97642
2309675,63888.749171
2277421,112522.678004
2269211,76683.5088655
2300850,68670.5308661
2280672,73068.0572221
2272562,118291.003372
2324055,71154.4154025
2271719,74287.1386963
2283983,67474.9525965
2282652,142512.00633
2276379,93282.4303921
2296983,101391.25824
2241902,61502.6985487
2269110,61502.6985487
2274399,130310.612979
2324265,78688.2126281
2283188,68670.5308661
2303023,62157.1618313
2308579,68538.5237523
2269450,63718.9092592
2297830,79622.9142013
2309501,130851.94573
2283885,77513.4340931
2306360,74087.4883663
2279905,87684.8463181
2297882,84901.330851
2269179,68114.6774631
2274770,70863.1080406
2276390,92750.3284052
2269438,96398.3357104
2312168,59209.8586537
2269483,63718.9092592
2315258,74020.7148523
2272676,150032.724615
2325862,77513.4340931
2325861,77513.4340931
2331113,72044.7560327
2295048,76733.309174
2314692,78702.4843083
2275784,55770.0231551
2313281,69633.1124813
2294666,99714.5882037
2268749,71674.1107738
2322312,88687.5338201
2271427,72650.9741544
2227951,74020.7148523
2302314,71674.1107738
2311925,80979.1525051
2274093,92750.3284052
2311924,64098.2015058
2271484,69513.444808
2271483,69513.444808
2286001,135517.617191
2321094,55935.6389061
2283187,68670.5308661
2283186,68670.5308661
2296938,73183.6104433
2296966,71382.212329
2274891,94648.6565626
2273399,91050.8686608
2283031,67815.3034914
2327663,58584.6040753
2271738,72137.7785896
2281152,90821.8119983
2308386,81405.4029868
2312465,99808.404775
2269457,63718.9092592
2269463,63718.9092592
2275220,66759.2636197
2319653,112444.444908
2283242,88202.5613611
2299309,74454.1249466
2298873,65257.1395907
2325938,79951.0584965
2281953,193155.980229
2293657,100608.786641
2320523,69001.2383256
2296973,71382.212329
2303863,80919.7743594
2312203,73183.6104433
2322686,73419.4560027
2225200,73183.6104433
2301764,62723.2468605
2327201,72656.882878
2296034,70863.1080406
2273827,72507.470606
2315416,66722.4891668
2315003,56717.7176248
2265087,98572.1381517
2301763,62723.2468605
2265086,99641.2033177
2293701,76365.8867373
2282247,82995.6251931
2301760,62723.2468605
2265085,86259.0900715
2301765,62723.2468605
2301767,62723.2468605
2320202,99451.0786677
2301766,62723.2468605
2301761,62723.2468605
2301762,62723.2468605
2293180,91219.2847434
2275928,83286.8981538
2321332,63888.749171
2311825,90835.4227431
2296980,71382.212329
2296982,119664.98308
2296958,73183.6104433
2264305,89247.7178686
2294514,77577.3707411
2308730,72650.9741544
2321104,103008.793582
2284041,68670.5308661
2321075,89936.4454325
2321074,81999.5222784
2308534,87942.3792409
2297368,73664.2856869
2283822,76017.142241
2321070,92954.8301396
2308499,58301.4097324
2283819,81019.6663735
2316547,80857.9391795
2283945,69424.1167765
2294375,177202.117346
2283947,107314.754247
2282951,73821.6431325
2269037,109048.18412
2281451,84603.9393698
2269055,75770.9337136
2279921,161829.413859
2269240,129108.184297
2269237,75633.8127402
2286171,69151.7847818
2285686,75533.4433181
2278117,136114.785861
2331081,99716.3303258
2331080,72044.7560327
2281454,73821.6431325
2280239,73652.0022458
2316465,150032.724615
2313841,108618.155619
2276882,89878.8004517
2281380,246210.257891
2277797,58499.1186411
2277776,81598.3560196
2316467,150032.724615
2275573,104640.486233
2264525,122695.081817
2281369,380192.650287
2294671,106884.876338
2283989,73821.6431325
2319783,84546.0216489
2280374,73652.0022458
2294888,71382.212329
2294403,147024.262687
2276697,84408.9006755
2272048,75771.5648606
2322237,83286.8981538
2313256,84546.0216489
2316487,150032.724615
2313284,169305.974068
2280319,63718.9092592
2289437,49311.2604702
2274403,89878.8004517
2279339,169349.176656
2271064,79776.5860734
2298950,72389.6151379
2283341,95767.8204061
2279420,79622.9142013
2306640,76128.5816145
2299046,89870.0366974
2283868,161829.413859
2321958,72389.6151379
2310147,174764.651387
2281515,67474.9525965
2309647,88570.3227615
2309599,91237.2767781
2305363,92956.2269914
2283340,95767.8204061
2307127,65008.9308291
2282039,103651.659306
2312694,72664.5061549
2281704,78709.9359773
2275793,118291.003372
2267964,99931.8142757
2276021,73812.9944169
2279190,62005.3509215
2284609,284476.921339
2264151,66840.006914
2306987,70048.1771421
2328568,67108.7834383
2282720,148092.136106
2299451,69150.6505976
2295981,71569.4212229
2275218,70856.0865595
2328189,127302.303691
2284152,78594.776112
2328223,91971.6711877
2267337,83286.8981538
2267334,83286.8981538
2267336,83286.8981538
2273416,84813.405251
2265817,89564.1181326
2282259,205685.595018
2273070,98560.6908392
2284058,120008.475962
2328438,97537.0712293
2295777,86407.090162
2268051,99931.8142757
2320484,137597.77709
2325946,91557.6988242
2283764,104151.827514
2267705,78602.5854495
2298545,187830.627561
2328226,67153.6342237
2328320,76093.6188601
2268189,96535.4566837
2328378,69150.6505976
2283017,91781.669258
2264618,84408.9006755
2300292,82992.3024679
2314553,68932.0159864
2285377,318639.786117
2284249,118168.773608
2319847,107147.883273
2289188,72650.9741544
2314551,68932.0159864
2280388,82995.6251931
2326452,89247.7178686
2275040,71674.1107738
2330363,175783.269487
2277531,68670.5308661
2322524,74020.7148523
2291252,129339.056922
2277286,73183.6104433
2322550,67130.617872
2284255,156233.257325
2276037,68214.1428713
2282422,104151.827514
2281120,78709.9359773
2323517,73183.6104433
2275133,72274.9330383
2295182,67108.7834383
2323472,69285.8630291
2295056,131078.504263
2221853,174764.651387
2284035,83806.0024421
2329831,75908.042947
2283496,193155.980229
2282852,75171.9634916
2293544,71075.1405518
2311805,72497.3981211
2296553,95298.2819374
2314989,63981.3097411
2268055,120998.766483
2296969,72656.882878
2271164,69150.6505976
2283855,76017.142241
2296325,68631.5463093
2315429,63734.2602801
2312691,68631.5463093
2277264,83547.6707556
2265889,75908.042947
2331986,76427.3529417
2178970,97066.98551
2284700,76365.8867373
2277265,91050.8686608
2277268,91050.8686608
2277266,91050.8686608
2278357,68405.2884211
2327784,104640.486233
2277267,91050.8686608
2289480,73209.4511497
2296976,72656.882878
2295038,81744.5199633
2322092,78688.2126281
2299381,79811.7054982
2267149,76487.5884672
2267148,76487.5884672
2229663,72656.882878
2316859,72656.882878
2271711,57830.9593655
2220023,76470.922577
2322127,73183.6104433
2267318,76470.922577
2307179,67985.5721108
2271717,78156.111688
2293966,59029.2594265
2284517,132871.694342
2316653,66847.7686754
2329918,93512.3244507
2265232,96398.3357104
2306075,96535.4566837
2225859,78075.5748991
2290648,72650.9741544
2296949,72656.882878
2315116,73799.8612188
2283553,72137.7785896
2296936,74370.4412157
2284020,78594.776112
2269470,91581.8468525
2280348,159416.725372
2282851,85326.9093149
2281847,63888.749171
2307009,109393.218621
2281850,187830.627561
2271709,57830.9593655
2265936,76093.6188601
2265937,77930.7525852
2275727,187830.627561
2323520,97101.4327296
2272524,187830.627561
2265938,85018.5431615
2283633,85326.9093149
2284050,114751.862372
2300895,79744.9958245
2307746,78709.9359773
2297454,97775.1579258
2282737,114498.166913
2278073,62005.3509215
2283503,367373.061239
2300334,101525.41634
2269437,91581.8468525
2279822,87684.8463181
2267953,91581.8468525
2325789,91581.8468525
2331155,72044.7560327
2267946,91581.8468525
2330431,115436.474395
2327830,69455.4728959
2277661,135517.617191
2288983,86941.5239676
2284742,155708.609903
2283413,97760.7370764
2283879,104899.874464
2265226,187830.627561
2312662,82231.4907008
2331120,70770.0854837
2282776,88438.4322285
2283799,73612.5325554
2280361,87684.8463181
2276868,98794.2328774
2323382,76683.5088655
2283978,100556.757193
2297560,71674.1107738
2314203,72885.2689105
2307007,109393.218621
2297465,71674.1107738
2273909,72427.6966842
2279353,63981.3097411
2311899,89247.7178686
2330305,135114.741506
2314552,68932.0159864
2268050,81493.6664687
2314712,60515.8666533
2320622,77033.0286841
2271549,146119.836857
2281549,104061.34031
2284070,128574.065473
2283656,70048.1771421
2280813,74287.1386963
2280795,103054.650639
2280804,178242.316456
2280797,137597.77709
2280796,178242.316456
2280814,81999.5222784
2280811,103054.650639
2280810,81999.5222784
2280794,67344.1704339
2280812,103054.650639
