id,price_usd
2282439,44560.5890781
2281635,78193.4807904
2282453,64698.9209825
2277318,97289.415099
2282467,44560.5890781
2282454,44560.5890781
2277317,97289.415099
2282444,64698.9209825
2277316,97289.415099
2282452,64698.9209825
2282438,44560.5890781
2282416,64698.9209825
2282455,44560.5890781
2277315,97289.415099
2281636,78193.4807904
2282469,64698.9209825
2282450,64698.9209825
2282431,64698.9209825
2282445,64698.9209825
2281637,78193.4807904
2282433,64698.9209825
2277312,97289.415099
2282456,64698.9209825
2281634,78193.4807904
2277313,97289.415099
2277314,97289.415099
2282457,64698.9209825
2282466,44560.5890781
2282451,64698.9209825
2281633,78193.4807904
2282394,97289.415099
2282719,19562.5276788
2294606,62569.2026187
2285366,45999.8767083
2314883,45418.0822566
2272413,84745.8883863
2282230,45418.0822566
2264162,26200.6700672
2281409,65868.3400236
2282830,53730.766203
2316483,36001.4838125
2294603,62569.2026187
2294605,62569.2026187
2277345,65501.816622
2283644,73318.544212
2281156,44625.2437337
2272439,87854.5101739
2268201,80301.7926235
2277321,45999.8767083
2283395,138880.427941
2265672,92312.9755239
2270516,44358.3605346
2284026,44795.1428186
2283287,80265.9981901
2307883,47886.1065175
2294421,49412.896348
2268227,83038.1653611
2277340,51738.3586632
2294604,62569.2026187
2281698,47611.2580881
2309516,-4640.98894524
2277926,205072.987603
2283980,61925.676907
2284888,52949.1070924
2328447,276856.560012
2280047,42682.029728
2310399,130439.20876
2314950,73104.3283822
2222106,130439.20876
2242095,54882.9744065
2222107,54882.9744065
2314940,77427.0402845
2291990,54882.9744065
2328555,77427.0402845
2285888,78559.6696537
2301198,45545.0029139
2328538,71411.7859468
2300552,62569.2026187
2301182,72227.9283844
2277867,45418.0822566
2277865,45418.0822566
2301167,53214.2159551
2315113,63159.8207276
2307446,46527.0033076
2275731,90483.1039546
2312121,65868.3400236
2283303,81099.9174686
2282108,139504.761689
2264890,47405.7887193
2330288,81751.9387889
2283436,89056.3497003
2277901,68257.9215685
2277898,68257.9215685
2283000,45999.8767083
2313280,66419.6796826
2279655,45999.8767083
2303602,64095.7915297
2273094,79461.3107764
2315020,56181.4505632
2280021,61979.5133621
2281248,44547.2264938
2279889,51258.1571399
2320900,77766.9913668
2279520,59729.8416861
2283883,47850.4252063
2323930,55073.5669195
2311882,63533.1161552
2308334,51812.2582287
2279656,45418.0822566
2321338,73376.6835025
2324501,59511.9065067
2265192,75185.7337075
2274211,94457.9265222
2308423,69658.7282603
2308424,69658.7282603
2289672,70245.8273587
2320172,53380.4141202
2322630,53711.7583556
2311912,57262.7342613
2286170,44125.9001855
2272133,90740.30912
2281460,57262.7342613
2281461,39124.0879927
2294664,51065.0439239
2316472,36001.4838125
2267633,51065.0439239
2297122,57420.9089474
2267634,51065.0439239
2304783,63324.0202694
2299008,129790.062959
2267635,51065.0439239
2267636,51065.0439239
2283101,17850.2803291
2280295,61949.1331791
2282055,56034.9122209
2284069,45070.1497929
2307027,69142.1028865
2323377,61667.9666537
2268338,71545.3239579
2282424,62166.4301608
2274592,15508.9306185
2268895,36001.4838125
2268925,55960.2871437
2307010,19562.5276788
2282513,68599.6222537
2276337,53123.9871631
2282958,68906.7170497
2283778,54104.6385299
2330298,62723.596455
2272571,61925.676907
2271754,60167.5035416
2322699,110355.483591
2283688,51738.3586632
2277422,61956.8556912
2311888,94746.1109751
2311886,77550.6040365
2282094,246819.568959
2285896,101749.484624
2283854,55392.2686345
2293557,77108.4519157
2310514,69186.1402929
2222224,69186.1402929
2327175,85307.8458256
2272031,305057.804878
2272452,101749.484624
2303603,56951.7951382
2312761,76128.4456212
2281716,75168.4718859
2319782,52949.1070924
2322843,107720.699034
2282413,54785.3566445
2330317,60752.14199
2267608,52003.6917566
2330347,59921.7894893
2282888,60864.6832927
2282205,71580.6989635
2272187,77077.7901995
2272186,67248.7607197
2272185,54245.6716129
2282193,71580.6989635
2282889,60864.6832927
2311881,60995.2474973
2327771,54676.0195006
2324047,56260.4226632
2323868,65356.2022392
2320830,65356.2022392
2302182,49180.5882472
2216459,49180.5882472
2285908,101749.484624
2277415,54882.9744065
2308422,71757.5091795
2324578,81220.0412079
2324569,74014.2206761
2265611,56951.7951382
2299408,47479.1716838
2233174,74014.2206761
2309614,66484.3427515
2233185,81220.0412079
2277918,68257.9215685
2277917,68257.9215685
2277915,68257.9215685
2277916,68257.9215685
2274877,45261.7193631
2283635,73224.282738
2269315,52949.1070924
2278303,51738.3586632
2294423,51659.0231641
2283893,63976.4338398
2280763,66470.128575
2284179,69705.0989258
2306531,44597.7041765
2298100,36001.4838125
2283886,53077.4724736
2269761,57421.6071119
2289597,66800.1728692
2282508,116796.644449
2316450,36001.4838125
2283487,54456.1875892
2284748,61417.7447345
2323878,26200.6700672
2284177,44547.2264938
2277342,96453.2880781
2275792,161296.502531
2282060,54456.1875892
2281371,78800.6793172
2280449,119414.745234
2279379,66198.933524
2275795,17850.2803291
2272405,59118.3447788
2312577,68885.1914485
2275724,44828.445923
2284025,107098.296376
2289169,71151.3910998
2308141,46309.0808265
2227964,60023.5046078
2324500,55318.2259662
2320674,57364.1193908
2285708,55310.402214
2280250,51738.3586632
2284110,53077.4724736
2306125,93844.7393656
2282854,48219.5320368
2315268,60023.5046078
2308585,59782.7136398
2320954,80326.6933442
2272237,36001.4838125
2267528,59896.763579
2308599,78083.3453545
2298076,36001.4838125
2283286,142717.570308
2286124,51065.0439239
2271773,69658.7282603
2281540,108538.014548
2299414,47479.1716838
2325827,63673.6906574
2325828,65308.5259285
2325826,66800.1728692
2325831,65308.5259285
2325829,65308.5259285
2320772,62222.4799583
2308152,73929.426739
2314533,69248.9800866
2275097,51065.0439239
2325804,65308.5259285
2325805,65308.5259285
2325830,63673.6906574
2266888,54975.4942927
2325806,65308.5259285
2325802,65308.5259285
2270416,60621.439162
2325821,65308.5259285
2325825,65308.5259285
2325810,65308.5259285
2325819,63673.6906574
2325820,65308.5259285
2325823,65308.5259285
2325808,65308.5259285
2325815,65308.5259285
2304810,57450.0763594
2325812,65308.5259285
2325814,63673.6906574
2325822,63673.6906574
2325813,62569.2026187
2280520,126928.790717
2325817,65308.5259285
2325809,65308.5259285
2283801,54882.9744065
2325588,66800.1728692
2299419,47479.1716838
2325818,65308.5259285
2325801,65308.5259285
2303055,61211.6625562
2293158,73321.8987783
2294955,64164.924473
2268286,36001.4838125
2274578,71545.3239579
2307014,19562.5276788
2292341,62719.8566071
2328443,111038.52903
2273058,69357.6529475
2328203,72117.0345439
2280706,54975.4942927
2290578,60496.2338875
2283887,54456.1875892
2233212,60496.2338875
2275522,56913.1369451
2285951,57705.492451
2308286,71369.2306401
2302347,56951.7951382
2294667,26200.6700672
2267306,61930.8381507
2277904,101179.040895
2277905,101179.040895
2324604,60496.2338875
2289908,60496.2338875
2296260,54882.9744065
2279375,82466.4413319
2281539,79601.1554619
2300208,66101.3736324
2300228,66101.3736324
2300247,66101.3736324
2283185,62569.2026187
2283183,62569.2026187
2283184,62569.2026187
2321308,69578.1541395
2272311,73376.6835025
2294669,26200.6700672
2296968,66484.3427515
2233120,66443.7350641
2330930,69578.1541395
2313230,51065.0439239
2312759,58462.6356939
2324484,66443.7350641
2285753,62222.4799583
2300432,76793.2884807
2322902,59319.2254159
2328419,63976.4338398
2314913,51065.0439239
2308466,75168.4718859
2265028,69248.9800866
2293561,69248.9800866
2313495,65248.6569978
2327588,80784.3164767
2295474,70859.2548945
2277369,108321.740013
2296975,66484.3427515
2277346,69417.2351184
2272145,78851.8678863
2272146,89140.1955145
2324204,78613.1825048
2307423,55457.8135354
2226720,67942.9941726
2313040,67942.9941726
2321031,70245.8273587
2292234,59256.3125891
2312125,78296.5787007
2284181,69705.0989258
2328440,100318.892705
2268519,86544.9718448
2280762,64698.9209825
2328441,100318.892705
2315555,92636.1937776
2275098,51065.0439239
2314662,74271.964934
2306625,76672.0987322
2285341,69568.0587987
2270601,138275.652744
2284745,69658.7282603
2285894,53701.8046967
2289848,77161.26007
2303346,76660.0434979
2283765,19562.5276788
2322667,100255.235095
2308337,88300.8920959
2292228,59256.3125891
2299152,61539.8453651
2328439,100318.892705
2296321,111115.417122
2327170,117956.730817
2299959,77362.3972917
2292850,59256.3125891
2272235,36001.4838125
2292859,59256.3125891
2285333,64730.4788109
2284024,26025.5420001
2308545,45545.0029139
2283304,55950.3307746
2300002,61930.8381507
2268553,83038.1653611
2292855,59256.3125891
2272179,69109.0366883
2299049,69248.9800866
2268517,86544.9718448
2306056,69540.7365233
2274825,62757.4830928
2301051,84475.12271
2280290,69705.0989258
2299731,72764.8345868
2300583,26025.5420001
2299751,68502.4975246
2294675,26025.5420001
2330916,63547.2404344
2280534,51327.4862574
2308640,83356.5010763
2285339,69568.0587987
2305040,63166.9270089
2272252,65248.6569978
2277364,74156.8409051
2274697,79570.0846105
2330322,44125.9001855
2330312,62244.6782592
2283482,68906.7170497
2299410,60174.15785
2321160,71003.7737629
2314633,83638.5760161
2325593,66800.1728692
2321158,71003.7737629
2285882,59406.9090144
2294163,66790.4605914
2294164,66790.4605914
2294165,66790.4605914
2294166,66790.4605914
2294167,66790.4605914
2294222,109759.128362
2299403,59461.0689688
2297252,77707.5314671
2294217,80101.5409652
2294221,104503.567495
2294218,80101.5409652
2308540,79615.0252241
2283518,108538.014548
2300348,55549.4144082
2322877,73599.947773
2265263,26200.6700672
2289545,50730.9109393
2271712,58736.5339304
2289548,87885.8161856
2272637,56913.1369451
2283979,26025.5420001
2289546,74329.377491
2300689,53077.4724736
2271713,58736.5339304
2312725,80784.3164767
2292276,83038.1653611
2307038,72884.2730209
2280351,51327.4862574
2279376,85773.4387642
2280354,53730.766203
2289543,87885.8161856
2284057,52742.026118
2280523,82080.2781092
2323992,52647.5066108
2323916,52647.5066108
2327781,59440.6040862
2311894,60922.2057104
2272892,113212.829711
2299423,60174.15785
2315915,70032.9317586
2307039,61930.8381507
2307181,83626.6894858
2307180,61930.8381507
2284166,19562.5276788
2307041,80210.9499181
2292141,68292.66211
2305321,66800.1728692
2322657,72817.2008833
2280368,94552.1538326
2322660,74025.1659612
2280370,70245.8273587
2283537,54993.1630957
2273937,61979.5133621
2277870,71411.7859468
2315026,73104.3283822
2292193,68292.66211
2292178,68292.66211
2282147,26025.5420001
2292146,68292.66211
2282473,64203.020629
2283771,63673.6906574
2270386,66982.4098782
2321087,77161.26007
2312024,72197.5385425
2269197,54456.1875892
2281705,69248.9800866
2281728,69248.9800866
2308153,72197.5385425
2313852,80096.082316
2320842,75492.1436265
2283636,71546.0754686
2308673,60805.4180918
2308672,60805.4180918
2272018,117190.498798
2282637,62569.2026187
2323915,55401.6124183
2299412,59461.0689688
2329785,70032.9317586
2268609,76092.9220176
2281466,69470.5682855
2284943,67411.848826
2268605,76092.9220176
2279850,77457.5880801
2268603,76092.9220176
2279324,90291.2718571
2268601,76092.9220176
2277717,139504.761689
2268599,60904.5717716
2323386,78589.2038069
2268607,76092.9220176
2242087,60904.5717716
2268591,60904.5717716
2281230,110567.709848
2223819,60904.5717716
2268597,60904.5717716
2330299,73406.3391249
2268612,76092.9220176
2299904,66101.3736324
2300263,76793.2884807
2299868,66101.3736324
2299887,66101.3736324
2299827,76793.2884807
2299809,76793.2884807
2299790,76793.2884807
2300272,76793.2884807
2299775,76793.2884807
2299847,76793.2884807
2296987,70561.6212054
2293799,73911.455321
2281653,70864.6993375
2264173,57158.2403525
2289152,68979.4945998
2308680,67187.9679522
2316457,36001.4838125
2284045,19562.5276788
2282829,59379.9751715
2279614,107119.42403
2316479,36001.4838125
2314666,97185.9604388
2269193,54456.1875892
2269176,54456.1875892
2281948,82466.4413319
2311906,110950.036259
2281619,107119.42403
2233016,68365.7530945
2267627,51065.0439239
2316562,54993.1630957
2281749,74989.0692296
2281748,74989.0692296
2283941,67397.7413758
2279530,96954.3345772
2264164,57158.2403525
2311908,117948.065401
2331414,66323.3081507
2316481,36001.4838125
2281274,98875.1004465
2273427,59066.4492634
2284174,19562.5276788
2310017,59440.6040862
2310067,122871.632295
2284206,133372.362121
2281530,45418.0822566
2331107,65297.9809434
2279874,70549.5441016
2331111,68863.2756946
2294169,102503.346988
2279961,62166.4301608
2281471,62011.7879232
2307042,68008.5012425
2270769,68225.9696759
2315925,23348.3936224
2279973,96001.9008849
2304834,54456.1875892
2283391,65776.224693
2284109,62569.2026187
2281964,139896.007011
2280533,51327.4862574
2318157,66443.7350641
2274590,88143.0598492
2273430,86089.475859
2331337,59440.6040862
2284182,153344.828578
2279831,71411.7859468
2330374,43982.9649335
2268475,68583.5493037
2293633,96920.6711291
2279243,53077.4724736
2267075,87042.0227993
2284201,68906.7170497
2307182,69547.5551694
2281794,59666.5487443
2292208,68365.7530945
2292200,68365.7530945
2325518,87956.1158005
2277113,73517.4973108
2297632,68583.5493037
2283499,65776.224693
2268735,73207.1794825
2275782,94263.2887898
2302971,69071.3232674
2283495,67397.7413758
2265991,85866.6965454
2282260,139504.761689
2283577,66470.128575
2283625,93054.3565906
2283519,120370.783013
2283517,108538.014548
2324409,68365.7530945
2292147,66443.7350641
2283505,138790.144942
2308398,63069.3289154
2265931,74989.0692296
2282154,93054.3565906
2313125,64095.7915297
2316488,36001.4838125
2320818,43421.8687916
2308363,68552.5035149
2308364,98182.2174671
2308276,70712.9477719
2281218,77578.6409693
2320940,54456.1875892
2267712,77457.5880801
2302973,74671.8907635
2297023,72225.8409154
2283904,74533.558938
2296988,75641.619569
2296961,105516.341979
2285479,86132.1674609
2283379,74533.558938
2314019,74191.7991978
2264575,68450.6012754
2276335,72160.4610931
2300352,77457.5880801
2322659,71516.6368683
2322359,77893.3546808
2282560,103873.813364
2290949,65180.6932293
2327999,79931.5035446
2328001,79931.5035446
2327998,82813.8536265
2327993,106933.128171
2328006,92487.780858
2328004,79931.5035446
2328008,89838.1188832
2327991,119097.448847
2328007,79931.5035446
2327995,82813.8536265
2327994,111553.061321
2327990,110787.565542
2328005,89838.1188832
2327992,98532.7358073
2328002,89838.1188832
2327996,106933.128171
2328003,106933.128171
2328000,89838.1188832
2327997,111553.061321
2277674,79470.1927345
2273559,73729.7102936
2296212,100255.235095
2273336,76087.3809876
2282755,92356.5539535
2301312,68552.5035149
2312800,62042.4807929
2300886,72566.3583223
2322431,66800.1728692
2269094,59440.6040862
2283954,61930.8381507
2275132,68221.7589123
2265818,63166.9270089
2322690,70859.2548945
2284023,133372.362121
2269172,79416.325469
2327782,70245.8273587
2327783,68583.5493037
2295889,84201.0302251
2283378,74533.558938
2322903,122531.843433
2285157,71516.6368683
2325866,65736.7326519
2298629,65844.9460744
2282390,94700.5289216
2281393,78800.6793172
2299476,63763.6808312
2290821,72817.2008833
2311330,100574.901356
2283895,96954.3345772
2295495,144886.012116
2320899,68008.5012425
2326667,82122.9605879
2281793,75420.6926289
2283041,118836.387394
2281496,73318.544212
2321006,73964.7459898
2295018,66198.933524
2308370,87042.0227993
2308270,87042.0227993
2325864,65736.7326519
2325865,65736.7326519
2308514,62461.8939708
2277923,66421.8977871
2306678,82842.8590539
2283117,73318.544212
2308418,110847.309863
2280184,61930.8381507
2282729,74583.8001601
2280185,65308.5259285
2307031,23348.3936224
2302201,72817.2008833
2307411,70250.3921286
2283513,59974.0713867
2316455,36001.4838125
2296674,66198.933524
2265606,60586.4966447
2324401,69248.9800866
2280740,70067.0409595
2314979,53834.4289808
2294484,64095.7915297
2308329,62461.8939708
2279415,108186.950062
2308323,62461.8939708
2282620,70067.0409595
2300869,64892.6128049
2328197,93571.62447
2232981,69248.9800866
2277922,66421.8977871
2283811,71398.9808
2277921,66421.8977871
2315171,36001.4838125
2302977,70864.6993375
2314967,79146.2926876
2302975,83299.4880099
2302976,72566.3583223
2300044,76077.568779
2299941,76077.568779
2300101,76077.568779
2300084,94114.0279972
2300065,76077.568779
2300115,76077.568779
2299960,76077.568779
2300133,76077.568779
2299920,76077.568779
2300021,76077.568779
2300195,76077.568779
2299965,76077.568779
2300006,76077.568779
2299989,76077.568779
2300165,76077.568779
2272447,142424.301965
2291158,73324.3234667
2280418,186785.669121
2269432,62569.2026187
2316241,66198.933524
2285820,66670.0677284
2291526,81292.7610443
2294334,100834.25736
2278285,224638.753059
2301101,83570.205593
2289959,102355.96786
2276715,23348.3936224
2290325,101817.522914
2331656,82081.2182588
2324056,73730.0900916
2304781,63324.0202694
2279985,77893.3546808
2324057,73730.0900916
2299327,75413.4138562
2271221,101535.756463
2320556,117676.497084
2283962,117897.787492
2283964,120698.67286
2275991,82466.4413319
2281330,66932.8509949
2295069,75641.619569
2282172,180373.412851
2283988,68785.4647861
2279160,71398.9808
2283786,73861.0089012
2282969,61925.676907
2290991,110639.992479
2283932,130135.757492
2316052,65474.2296971
2297188,110639.992479
2282887,78943.0493011
2291267,94202.7078456
2297930,73729.7102936
2294658,51065.0439239
2266530,88300.8920959
2308641,83356.5010763
2314670,68883.5383196
2290468,51764.0988093
2265974,66800.1728692
2276641,62667.5488517
2308589,77454.1952798
2283860,57421.6071119
2308588,77454.1952798
2309353,93733.2840949
2284288,87715.4666043
2283638,69142.1028865
2280183,72227.9283844
2283637,64698.9209825
2281516,154409.743815
2280451,120370.783013
2285207,32749.9086546
2282711,125467.198776
2272745,36001.4838125
2280289,69705.0989258
2284591,78239.6130224
2283259,78248.6013439
2283276,157757.084799
2282989,129189.765315
2331904,66547.982309
2331891,66547.982309
2325928,108442.738317
2323518,84201.0302251
2279612,65070.2926502
2279453,65342.3347908
2307743,37927.3097312
2281115,88096.0186442
2316438,36001.4838125
2280761,93054.3565906
2281449,82596.4284606
2283502,84886.2352641
2281135,80699.9078972
2274735,64019.5273422
2309476,109999.490478
2309123,81991.473992
2296318,84507.3761673
2279170,63673.6906574
2274634,67057.5661839
2289838,183418.095215
2324506,64004.7831332
2280485,73224.282738
2308689,77427.0402845
2280514,29409.3529801
2309675,69983.7371612
2277421,104976.421862
2269211,76672.0987322
2300850,66800.1728692
2280672,72780.8896371
2272562,17850.2803291
2324055,73730.0900916
2271719,76232.095197
2283983,69705.0989258
2282652,128430.498384
2276379,94232.4241963
2296983,112879.368462
2241902,60904.5717716
2269110,60904.5717716
2274399,127306.731183
2324265,73228.5555859
2283188,67560.6036619
2303023,72764.8345868
2308579,70549.5441016
2269450,62569.2026187
2297830,79004.6372849
2309501,68257.9215685
2283885,63401.5341988
2306360,67125.5482522
2279905,79185.3806435
2297882,97089.0429373
2269179,75705.2599811
2274770,73057.9497765
2276390,94767.5119736
2269438,101131.31443
2312168,60496.2338875
2269483,62569.2026187
2315258,75127.5814032
2272676,36001.4838125
2325862,65736.7326519
2325861,65736.7326519
2331113,74945.3274471
2295048,70367.0155292
2314692,89512.873974
2275784,58454.4764404
2313281,67408.0557968
2294666,51065.0439239
2268749,77108.4519157
2322312,94068.5394047
2271427,73929.426739
2227951,75127.5814032
2302314,77108.4519157
2311925,77893.3546808
2274093,94767.5119736
2311924,65072.5259512
2271484,67133.3015223
2271483,67133.3015223
2286001,127243.275746
2321094,70771.5596602
2283187,68552.5035149
2283186,67560.6036619
2296938,80911.4058714
2296966,75768.8257456
2274891,78169.1173718
2273399,99236.7802892
2283031,68373.2162238
2327663,60995.2474973
2271738,77350.291823
2281152,81215.4422328
2308386,88994.3840569
2312465,88183.9128005
2269457,62569.2026187
2269463,62569.2026187
2275220,75211.4499572
2319653,116916.86263
2283242,68581.5495764
2299309,76412.1707172
2298873,75641.619569
2325938,82956.0963636
2281953,139504.761689
2293657,103126.891836
2320523,71141.2546999
2296973,75768.8257456
2303863,75636.0997224
2312203,80911.4058714
2322686,76619.2014227
2225200,80911.4058714
2301764,75068.8767136
2327201,76330.5804896
2296034,73057.9497765
2273827,89325.5962994
2315416,70245.8273587
2315003,54456.1875892
2265087,93369.5642915
2301763,75068.8767136
2265086,98532.7358073
2293701,80164.6089276
2282247,73224.282738
2301760,75068.8767136
2265085,82052.2778834
2301765,75068.8767136
2301767,75068.8767136
2320202,99236.7811451
2301766,75068.8767136
2301761,75068.8767136
2301762,75068.8767136
2293180,84971.4981004
2275928,87729.2708358
2321332,71048.7279987
2311825,105798.602096
2296980,75768.8257456
2296982,117180.897409
2296958,80911.4058714
2264305,84631.3053064
2294514,87125.3718538
2308730,74191.7991978
2321104,107735.2357
2284041,66800.1728692
2321075,98807.2685977
2321074,88746.2839282
2308534,85138.3350683
2297368,75748.9169914
2283822,71546.0754686
2321070,97276.4605165
2308499,64152.9102351
2283819,80699.9078972
2316547,76087.3809876
2283945,70864.6993375
2294375,65868.3400236
2283947,116854.660039
2282951,73401.0549439
2269037,109405.110058
2281451,84254.8835081
2269055,83038.1653611
2279921,26025.5420001
2269240,128175.945429
2269237,79884.8937675
2286171,73491.5179941
2285686,80501.6068469
2278117,132928.538149
2331081,87167.5712995
2331080,75168.4718859
2281454,73401.0549439
2280239,61925.676907
2316465,36001.4838125
2313841,43184.7081196
2276882,81837.7186662
2281380,47972.8617707
2277797,53214.2159551
2277776,82984.860043
2316467,36001.4838125
2275573,104797.825799
2264525,126445.715227
2281369,463178.310481
2294671,26200.6700672
2283989,73401.0549439
2319783,86544.9718448
2280374,61925.676907
2294888,75768.8257456
2294403,57450.0763594
2276697,88745.2190279
2272048,70508.3426246
2322237,88374.3850893
2313256,86544.9718448
2316487,36001.4838125
2313284,161004.493268
2280319,62569.2026187
2289437,67539.5518493
2274403,81837.7186662
2279339,138880.427941
2271064,95536.6315262
2298950,70646.352437
2283341,105178.244033
2279420,77945.5289571
2306640,83160.8444517
2299046,88578.4443506
2283868,26025.5420001
2321958,70646.352437
2310147,60677.3983052
2281515,69705.0989258
2309647,82598.6012374
2309599,95759.2234898
2305363,75057.6023439
2283340,105178.244033
2307127,69540.7365233
2282039,102909.210863
2312694,77717.6816944
2281704,78089.3560574
2275793,17850.2803291
2267964,92128.4101287
2276021,76108.2438533
2279190,63673.6906574
2284609,151206.77637
2264151,64819.7166526
2306987,71935.0498734
2328568,78466.0896115
2282720,44125.9001855
2299451,79702.5157185
2295981,69547.5551694
2275218,74110.1451802
2328189,114510.71375
2284152,77265.8160475
2328223,99752.3086144
2267337,87729.2708358
2267334,87729.2708358
2267336,87729.2708358
2273416,87240.6573271
2265817,76375.8339517
2282259,182796.444202
2273070,90649.0225345
2284058,80939.8760111
2328438,119027.048829
2295777,81991.473992
2268051,92128.4101287
2320484,103777.94164
2325946,82901.0578872
2283764,109744.343642
2267705,74442.503637
2298545,56416.4796927
2328226,73701.2086406
2328320,86900.3908755
2268189,96296.0138065
2328378,76311.6347369
2283017,88434.4485822
2264618,88745.2190279
2300292,73628.8954394
2314553,72609.8461553
2285377,165778.701127
2284249,120015.305682
2319847,95411.0362189
2289188,73348.9369478
2314551,72609.8461553
2280388,73224.282738
2326452,84631.3053064
2275040,74415.5078558
2330363,148141.760431
2277531,68552.5035149
2322524,75127.5814032
2291252,61417.7447345
2277286,80911.4058714
2322550,66281.1580056
2284255,153570.031348
2276037,77622.0817149
2282422,106640.569316
2281120,80096.7794557
2323517,84302.286853
2275133,72160.4610931
2295182,78466.0896115
2323472,84201.0302251
2295056,125786.849705
2221853,60677.3983052
2284035,89302.7113172
2329831,96275.2678161
2283496,139504.761689
2282852,64698.9209825
2293544,70344.3011625
2311805,73603.1247786
2296553,90375.5616188
2314989,61930.8381507
2268055,117892.556029
2296969,80544.0160001
2271164,79141.1649945
2283855,71546.0754686
2296325,71580.5427842
2315429,59440.6040862
2312691,71580.5427842
2277264,84161.2619719
2265889,97264.7170701
2331986,72225.8409154
2178970,97185.6411632
2284700,76388.6140433
2277265,91161.953364
2277268,91161.953364
2277266,91161.953364
2278357,84815.7582986
2327784,102971.937855
2277267,91161.953364
2289480,78419.5875533
2296976,80544.0160001
2295038,83119.5648773
2322092,71688.0785372
2299381,80837.6910851
2267149,79810.4844395
2267148,79810.4844395
2229663,76330.5804896
2316859,76330.5804896
2271711,58736.5339304
2220023,80096.082316
2322127,80911.4058714
2267318,80096.082316
2307179,71383.4262575
2271717,77655.2180622
2293966,64628.9733742
2284517,126078.554045
2316653,68520.1090755
2329918,85451.83497
2265232,99546.9561575
2306075,96296.0138065
2225859,87493.4183581
2290648,73348.9369478
2296949,76330.5804896
2315116,79802.2707755
2283553,77350.291823
2296936,80846.8913462
2284020,77265.8160475
2269470,90548.8292829
2280348,180373.412851
2282851,93054.3565906
2281847,70056.8281457
2307009,19562.5276788
2281850,56416.4796927
2271709,58736.5339304
2265936,86900.3908755
2265937,84514.5299516
2275727,56416.4796927
2323520,101535.756463
2272524,56416.4796927
2265938,103189.479537
2283633,93054.3565906
2284050,65985.923496
2300895,65070.2926502
2307746,81112.3093539
2297454,109976.225772
2282737,108080.964451
2278073,63673.6906574
2283503,120073.904783
2300334,104638.065749
2269437,90548.8292829
2279822,77847.9129167
2267953,90548.8292829
2325789,90548.8292829
2331155,75168.4718859
2267946,90548.8292829
2330431,98344.129926
2327830,80852.2488187
2277661,127243.275746
2288983,94633.7988433
2284742,87658.0966938
2283413,96453.2880781
2283879,99580.1172698
2265226,56416.4796927
2312662,82987.5571881
2331120,69248.9800866
2282776,81199.9411459
2283799,71411.7859468
2280361,79056.24129
2276868,84978.9660467
2323382,78589.2038069
2283978,93392.6334108
2297560,77108.4519157
2314203,74634.7580086
2307007,19562.5276788
2297465,73207.1794825
2273909,80301.7926235
2279353,61930.8381507
2311899,86171.7823551
2330305,73964.7459898
2314552,72609.8461553
2268050,82144.7691594
2314712,66884.827297
2320622,79425.5944494
2271549,81083.4523007
2281549,104544.569405
2284070,154026.560542
2283656,71935.0498734
